radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
2,0.00047140498645603657,0.001763858599588275,0.025821112096309662,6.916345591889694e-05,2350,3940,255854
2,0.0005797710036858916,0.0012786831939592957,0.02661775052547455,0.00016967381816357374,3261,3928,254955
3,0.00047140498645603657,0.0013004264328628778,0.017838934436440468,6.657234189333394e-05,1445,5871,254828
3,0.0005797710036858916,0.0011296463198959827,0.018230613321065903,0.00016554174362681806,2322,5887,253935
1,0.0010546650737524033,0.004879652056843042,0.07036473602056503,0.0004459402698557824,3584,2055,256505
1,0.0008001526002772152,0.0031288969330489635,0.04401862621307373,0.00028120147180743515,6733,2672,252739
2,0.0010546650737524033,0.002408302389085293,0.04103853926062584,0.0003981389745604247,2584,4107,255453
2,0.0008001526002772152,0.0021764948032796383,0.030284717679023743,0.00014424232358578593,5424,5339,251381
3,0.0010546650737524033,0.0017031737370416522,0.028933584690093994,0.00038469902938231826,1685,6074,254385
3,0.0008001526002772152,0.002240386325865984,0.022466180846095085,8.52389057399705e-05,4140,7975,250029
1,0.0008481527329422534,0.019311802461743355,0.037014707922935486,0.00011371292930562049,4810,2715,254619
1,0.0010629097232595086,0.015409615822136402,0.06137749180197716,0.00023195472022052854,5634,2164,254346
2,0.0008481527329422534,0.019604576751589775,0.02727344259619713,2.4153647245839238e-05,3482,5425,253237
2,0.0010629097232595086,0.012021497823297977,0.04205399006605148,0.00016466256056446582,4576,4326,253242
3,0.0008481527329422534,0.023129772394895554,0.02090591751039028,8.026237082958687e-06,2195,8110,251839
3,0.0010629097232595086,0.010499262250959873,0.03230118378996849,0.0001273730449611321,3541,6481,252122
1,0.0005493288044817746,0.009685743600130081,0.03195088356733322,4.261822687112726e-05,4791,2715,254638
1,0.0005339843919500709,0.0018255234463140368,0.04847100377082825,7.768368232063949e-05,4977,2292,254875
2,0.0005493288044817746,0.005652587860822678,0.02200891077518463,1.979674561880529e-05,3462,5426,253256
2,0.0005339843919500709,0.0011867218418046832,0.027142830193042755,4.505773540586233e-05,3866,4567,253711
3,0.0005493288044817746,0.003250968875363469,0.016677455976605415,1.0615546671033371e-05,2233,8039,251872
3,0.0005339843919500709,0.0009527335059829056,0.019275549799203873,2.2126328985905275e-05,2776,6835,252533
1,0.0010471716523170471,0.023817725479602814,0.04133295267820358,0.00016294035594910383,5126,2685,254333
1,0.000650098780170083,0.009249269030988216,0.04474920779466629,4.013056604890153e-05,4891,2569,254684
2,0.0010471716523170471,0.022126099094748497,0.030454017221927643,0.0001065922187990509,3816,5356,252972
2,0.000650098780170083,0.003408383345231414,0.030569523572921753,7.55612427383312e-06,3661,5104,253379
3,0.0010471716523170471,0.025011908262968063,0.02418017014861107,6.961285544093698e-05,2539,8002,251603
3,0.000650098780170083,0.002049108035862446,0.021703122183680534,4.2627984839782584e-06,2508,7566,252070
1,0.00060206966008991,0.002074008109048009,0.05378398299217224,9.309066808782518e-05,5477,2283,254384
1,0.0007325923652388155,0.006103941705077887,0.05377357080578804,0.00010059554915642366,3547,2690,255907
2,0.00060206966008991,0.0011596739059314132,0.030950922518968582,4.594048368744552e-05,4363,4560,253221
2,0.0007325923652388155,0.003980375360697508,0.03381115198135376,6.33495119473082e-06,2236,5369,254539
3,0.00060206966008991,0.000979504082351923,0.021993368864059448,1.8722592358244583e-05,3270,6816,252058
3,0.0007325923652388155,0.002222346840426326,0.02373155765235424,4.565743893181207e-06,1043,7946,253155
